Seasonal_index,PPG,Date,Year,Month,Week,Intercept,Vol.Sales,Wtd.Selling.Dist,Weighted_Price,display_platinum,display_gold,display_silver,display_bronze,promo_catalogue,promo_ins,Retailer 0_Promo.Group 20_display_platinum,Retailer 1_Promo.Group 22_display_bronze,Vol.Sales_pred
7.4806992803538845,ppg3_0,2018-10-14,2018,10,41,-11.828606194380988,12.269255,16.502792228519663,-0.021439303937382505,0.0,0.0,-0.0,-0.0,0.0,0.827052460311366,0.0,0.0,12.960498470866545
19.96534999267722,ppg3_0,2018-10-21,2018,10,42,-11.828606194380988,5.78062,14.227106171265318,-0.0187593909452097,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0326783983579774,22.377768976974313
20.157696338414585,ppg3_0,2018-10-28,2018,10,43,-11.828606194380988,13.974465,15.629175450800643,-0.021439303937382505,0.0,0.0,-0.0,-0.0,5.037532395865668,0.0,0.0,0.0326783983579774,29.0070370851205
12.773929347468226,ppg3_0,2018-11-04,2018,11,44,-11.828606194380988,12.601095,15.39621097674224,-0.021439303937382505,0.0,0.0,-0.0,-0.0,0.0,0.827052460311366,0.0,0.0326783983579774,17.17982568456144
6.0689120727567545,ppg3_0,2018-11-11,2018,11,45,-11.828606194380988,10.09148,15.180376243423423,-0.021439303937382505,0.0,0.0,-0.0,-0.0,0.0,0.827052460311366,0.0,0.0,10.226295278173172
14.984609820175761,ppg3_0,2018-11-18,2018,11,46,-11.828606194380988,21.173755,15.057042110098385,-0.021439303937382505,0.0,0.0,-0.0,-0.3243361097151185,5.037532395865668,0.0,0.0,0.0,22.904802718106325
4.334829790031893,ppg3_0,2018-11-25,2018,11,47,-11.828606194380988,5.971045,14.926856080477512,-0.021439303937382505,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,7.411640372191034
11.980358110263628,ppg3_0,2018-12-02,2018,12,48,-11.828606194380988,15.88778,14.889170650850419,-0.021439303937382505,0.0,0.0,-0.0,-0.0,5.037532395865668,0.0,0.0,0.0,20.057015658661342
5.26114541471421,ppg3_0,2018-12-09,2018,12,49,-11.828606194380988,7.227794999999999,14.889170650850419,-0.021439303937382505,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,8.300270567246258
9.291149884814375,ppg3_0,2018-12-16,2018,12,50,-11.828606194380988,8.964905,14.892596598998335,-0.021439303937382505,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,12.333700985494339
24.81789030927648,ppg3_0,2018-12-23,2018,12,51,-11.828606194380988,26.77642,14.923430132329598,-0.021439303937382505,0.0,0.0,-0.0,-0.0,5.037532395865668,0.0,0.0,0.0,32.92880733915337
10.172968573597844,ppg3_0,2018-12-30,2018,12,52,-11.828606194380988,12.30182,14.817225739744146,-0.021439303937382505,0.0,0.0,-0.0,-0.0,5.037532395865668,0.0,0.0,0.0,18.177681210889286
3.1091181595357464,ppg3_0,2019-01-06,2019,1,1,-11.828606194380988,4.777105,14.824077636039979,-0.021439303937382505,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,6.083150297257355
23.611500951768534,ppg3_0,2019-01-13,2019,1,2,-11.828606194380988,39.50798,12.980061045423268,-0.0187593909452097,4.553257462308799,0.0,-0.0,-0.0,5.037532395865668,0.0,3.646202585662739,0.0,37.98118885570281
6.712826501724346,ppg3_0,2019-01-20,2019,1,3,-11.828606194380988,9.7713,14.745280828637872,-0.021439303937382505,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,9.608061832043848
10.902821936431376,ppg3_0,2019-01-27,2019,1,4,-11.828606194380988,14.665675,14.803521947152477,-0.021439303937382505,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,13.856298385265482
3.2550252567802733,ppg3_0,2019-02-03,2019,2,5,-11.828606194380988,5.05701,14.85491116937124,-0.021439303937382505,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,6.259890927833142
19.962332505039114,ppg3_0,2019-02-10,2019,2,6,-11.828606194380988,33.93186,14.817225739744146,-0.021439303937382505,0.0,3.4075075713909984,-0.0,-0.0,5.037532395865668,0.0,0.0,0.0,31.374552713721553
7.059303603014726,ppg3_0,2019-02-17,2019,2,7,-11.828606194380988,11.39704,17.31074500007026,-0.02501252126027959,0.0,0.0,-0.0,-0.3243361097151185,0.0,0.827052460311366,0.0,0.0,13.019146238039964
11.475633018191296,ppg3_0,2019-02-24,2019,2,8,-11.828606194380988,17.464779999999998,14.851485221223323,-0.021439303937382505,0.0,0.0,-0.0,-0.3243361097151185,5.037532395865668,0.0,0.0,0.0,19.190269027246796
3.6013342836165423,ppg3_0,2019-03-03,2019,3,9,-11.828606194380988,5.52639,14.85491116937124,-0.021439303937382505,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,6.60619995466941
12.397424141279448,ppg3_0,2019-03-10,2019,3,10,-11.828606194380988,19.068635,17.334726637105682,-0.02501252126027959,0.0,0.0,-0.1941445692703956,-0.0,5.037532395865668,0.0,0.0,0.0,22.721919889339134
7.916168676620302,ppg3_0,2019-03-17,2019,3,11,-11.828606194380988,10.51738,15.002226939731704,-0.021439303937382505,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,11.068350118033635
14.374068274474586,ppg3_0,2019-03-24,2019,3,12,-11.828606194380988,24.18073,17.574543007459923,-0.02501252126027959,0.0,0.0,-0.1941445692703956,-0.0,5.037532395865668,0.0,0.0,0.0326783983579774,24.97105879124649
8.193221965142442,ppg3_0,2019-03-31,2019,3,13,-11.828606194380988,10.919015,13.267840689848356,-0.0187593909452097,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0326783983579774,9.646375468022576
12.84831272890406,ppg3_0,2019-04-07,2019,4,14,-11.828606194380988,15.571425,15.180376243423423,-0.021439303937382505,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0326783983579774,16.21132187236709
7.662159028674574,ppg3_0,2019-04-14,2019,4,15,-11.828606194380988,8.656740000000001,17.750408345719702,-0.02501252126027959,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0326783983579774,13.591627057110983
26.02248191143657,ppg3_0,2019-04-21,2019,4,16,-11.828606194380988,40.94911,15.286580636008873,-0.021439303937382505,0.0,0.0,-0.1941445692703956,-0.0,5.037532395865668,0.0,0.0,0.0,34.302404875722345
5.449942176613205,ppg3_0,2019-04-28,2019,4,17,-11.828606194380988,6.019895,15.283154687860954,-0.021439303937382505,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,8.883051366155787
12.636560904107434,ppg3_0,2019-05-05,2019,5,18,-11.828606194380988,14.030495,15.358525547115146,-0.021439303937382505,0.0,0.0,-0.0,-0.3243361097151185,5.037532395865668,0.0,0.0,0.0,20.85823723905476
6.145199226032643,ppg3_0,2019-05-12,2019,5,19,-11.828606194380988,7.167645,15.406488821185993,-0.021439303937382505,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,9.701642548900265
18.11157284737859,ppg3_0,2019-05-19,2019,5,20,-11.828606194380988,23.3968,13.765459658333404,-0.0187593909452097,0.0,0.0,-0.0,-0.3243361097151185,5.037532395865668,0.0,0.0,0.0,24.74286320653634
6.153621029367745,ppg3_0,2019-05-26,2019,5,21,-11.828606194380988,6.92027,16.280105598905013,-0.021439303937382505,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,10.583681129954389
36.523298137142795,ppg3_0,2019-06-02,2019,6,22,-11.828606194380988,45.926915,16.310939132236275,-0.021439303937382505,0.0,0.0,-0.1941445692703956,-0.0,5.037532395865668,0.0,0.0,0.0,45.827579597655976
11.862382873269759,ppg3_0,2019-06-09,2019,6,23,-11.828606194380988,14.12053,14.16415437404733,-0.0187593909452097,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0326783983579774,14.211850060348867
18.371103608323022,ppg3_0,2019-06-16,2019,6,24,-11.828606194380988,23.53513,16.05741896929036,-0.021439303937382505,0.0,0.0,-0.0,-0.3243361097151185,5.037532395865668,0.0,0.0,0.0,27.29167336544556
6.539385311441873,ppg3_0,2019-06-23,2019,6,25,-11.828606194380988,9.523405,14.023262256464214,-0.0187593909452097,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0326783983579774,8.747960380937865
12.218470017758433,ppg3_0,2019-06-30,2019,6,26,-11.828606194380988,14.848665,14.650115602306823,-0.01667501417351973,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,15.023304411510747
26.168606928766827,ppg3_0,2019-07-07,2019,7,27,-11.828606194380988,45.002955,17.511924288534097,-0.01667501417351973,0.0,3.4075075713909984,-0.0,-0.0,5.037532395865668,0.0,0.0,0.0,40.28028997600308
10.010587738305105,ppg3_0,2019-07-14,2019,7,28,-11.828606194380988,15.60452,17.583869199640368,-0.01667501417351973,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,15.749175729390966
9.04708088214718,ppg3_0,2019-07-21,2019,7,29,-11.828606194380988,14.128755,17.61318008935033,-0.01667501417351973,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0326783983579774,14.847658161300979
45.54530295766606,ppg3_0,2019-07-28,2019,7,30,-11.828606194380988,80.66532,17.541235178244058,-0.01667501417351973,4.553257462308799,0.0,-0.0,-0.0,5.037532395865668,0.0,3.646202585662739,0.0326783983579774,64.51092776955079
8.356351734553161,ppg3_0,2019-08-04,2019,8,31,-11.828606194380988,12.2083,17.631832473711214,-0.01667501417351973,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,14.142902999709868
23.307991975348973,ppg3_0,2019-08-11,2019,8,32,-11.828606194380988,31.8788,17.658478737083907,-0.01667501417351973,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,29.121189503878373
9.03184669568493,ppg3_0,2019-08-18,2019,8,33,-11.828606194380988,9.9589,14.672401568036713,-0.013643193414697961,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,11.861998875925957
16.793796194666054,ppg3_0,2019-08-25,2019,8,34,-11.828606194380988,23.220105,16.84164964533189,-0.013643193414697961,0.0,0.0,-0.0,-0.3243361097151185,0.0,0.827052460311366,0.0,0.0,22.295912802798505
7.2186372972898685,ppg3_0,2019-09-01,2019,9,35,-11.828606194380988,10.432735,18.034191050638885,-0.013643193414697961,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,13.410578960133067
36.97602932843929,ppg3_0,2019-09-08,2019,9,36,-11.828606194380988,63.67372,17.48261339882413,-0.013643193414697961,4.553257462308799,0.0,-0.0,-0.0,5.037532395865668,0.0,3.646202585662739,0.0,55.853385783304944
5.188510326712963,ppg3_0,2019-09-15,2019,9,37,-11.828606194380988,8.05307,17.27113896314812,-0.013643193414697961,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,10.617399902065396
10.584101988585392,ppg3_0,2019-09-22,2019,9,38,-11.828606194380988,15.78918,16.96809827697322,-0.013643193414697961,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,15.709950877762925
