Seasonal_index,PPG,Date,Year,Month,Week,Intercept,Vol.Sales,Wtd.Selling.Dist,Weighted_Price,display_platinum,display_gold,display_silver,display_bronze,promo_catalogue,promo_ins,Retailer 1_Promo.Group 19_display_silver,Retailer 1_Promo.Group 20_display_platinum,Vol.Sales_pred
14.130846245599825,ppg3_1,2019-07-28,2019,7,30,-1.666681531898135,26.687815,4.872132234372884,-0.08896233524444427,0.0,0.0,0.0,0.0,10.942066720000716,0.0,0.0,0.0,28.189401332830847
15.64626930261459,ppg3_1,2019-08-04,2019,8,31,-1.666681531898135,18.502135,4.641467876233122,-0.08896233524444427,0.0,0.0,0.0,1.056431635908422,0.0,1.5717167696267795,0.0,0.0,21.160241717240332
23.17164667632755,ppg3_1,2019-08-11,2019,8,32,-1.666681531898135,65.25059,5.410696980074771,-0.10675480229333317,9.418157609266714,0.0,0.0,0.0,10.942066720000716,0.0,0.0,1.3817582684005452,48.550889919878834
6.8500567057542945,ppg3_1,2019-08-18,2019,8,33,-1.666681531898135,18.746395,5.340558315518246,-0.10675480229333317,0.0,0.0,0.0,1.056431635908422,0.0,1.5717167696267795,0.0,0.0,13.045327092616276
18.327212990088853,ppg3_1,2019-08-25,2019,8,34,-1.666681531898135,7.463735,5.23034041407228,-0.10675480229333317,0.0,0.0,0.0,0.0,0.0,0.0,1.2074646370604527,0.0,22.991581707030118
6.123553354146903,ppg3_1,2019-09-01,2019,9,35,-1.666681531898135,8.276975,5.132647274154262,-0.10675480229333317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.482764294109698
13.40473697189678,ppg3_1,2019-09-08,2019,9,36,-1.666681531898135,7.132524999999999,4.070547496584029,-0.08896233524444427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.719640601338229
12.06638935156451,ppg3_1,2019-09-15,2019,9,37,-1.666681531898135,47.39935500000001,3.961999563341789,-0.08896233524444427,9.418157609266714,0.0,0.0,0.0,10.942066720000716,0.0,0.0,1.3817582684005452,36.0147276454317
9.834955258512714,ppg3_1,2019-09-22,2019,9,38,-1.666681531898135,25.619585,5.054993752680967,-0.10675480229333317,9.418157609266714,0.0,0.0,0.0,10.942066720000716,0.0,0.0,1.3817582684005452,34.85849527467019
7.052495145670914,ppg3_1,2019-09-29,2019,9,39,-1.666681531898135,21.56996,5.3142563163095495,-0.10675480229333317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.593315127788996
13.137440029241093,ppg3_1,2019-10-06,2019,10,40,-1.666681531898135,8.218164999999999,5.338053363212656,-0.10675480229333317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.70205705826228
18.15598808099962,ppg3_1,2019-10-13,2019,10,41,-1.666681531898135,51.1588,5.282944412489672,-0.10675480229333317,9.418157609266714,0.0,0.0,0.0,10.942066720000716,0.0,0.0,1.3817582684005452,43.4074787569658
7.299530250953729,ppg3_1,2019-10-20,2019,10,42,-1.666681531898135,7.820365,5.226582985613894,-0.10675480229333317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.752676902376155
8.558487859845345,ppg3_1,2019-10-27,2019,10,43,-1.666681531898135,16.98545,4.318955266888388,-0.08896233524444427,0.0,0.0,0.0,0.0,10.942066720000716,0.0,0.0,0.0,22.063865979591867
7.089173956397248,ppg3_1,2019-11-03,2019,11,44,-1.666681531898135,19.051615,5.161454225668549,-0.10675480229333317,0.0,0.0,0.0,1.056431635908422,10.942066720000716,0.0,0.0,0.0,22.475690203783465
8.26532752483023,ppg3_1,2019-11-10,2019,11,45,-1.666681531898135,12.16223,5.117617560320721,-0.10675480229333317,0.0,0.0,0.0,0.0,0.0,1.5717167696267795,0.0,0.0,13.181225520586263
3.370613026357856,ppg3_1,2019-11-17,2019,11,46,-1.666681531898135,6.604765,5.108850227251155,-0.10675480229333317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.706026919417543
7.307010065231674,ppg3_1,2019-11-24,2019,11,47,-1.666681531898135,13.984255,5.111355179556746,-0.10675480229333317,0.0,0.0,0.0,0.0,0.0,1.5717167696267795,0.0,0.0,12.216645680223731
3.753823868528722,ppg3_1,2019-12-01,2019,12,48,-1.666681531898135,7.08783,5.091315561112024,-0.10675480229333317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.071703095449277
10.144196815221362,ppg3_1,2019-12-08,2019,12,49,-1.666681531898135,15.790055,5.075033371125688,-0.10675480229333317,0.0,0.0,0.0,0.0,0.0,1.5717167696267795,0.0,0.0,15.01751062178236
7.706921110374087,ppg3_1,2019-12-15,2019,12,50,-1.666681531898135,10.605165,5.054993752680967,-0.10675480229333317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.988478528863586
12.291981305140181,ppg3_1,2019-12-22,2019,12,51,-1.666681531898135,24.34078,5.044973943458606,-0.10675480229333317,0.0,0.0,0.0,1.056431635908422,0.0,1.5717167696267795,0.0,0.0,18.19166731994252
4.353673386523186,ppg3_1,2019-12-29,2019,12,52,-1.666681531898135,7.719695000000001,5.018671944249909,-0.10675480229333317,0.0,0.0,0.0,0.0,0.0,1.5717167696267795,0.0,0.0,9.170625766208406
2.7279004775242512,ppg3_1,2020-01-05,2020,1,1,-1.666681531898135,5.25442,4.993622421194007,-0.10675480229333317,0.0,0.0,0.0,0.0,0.0,1.5717167696267795,0.0,0.0,7.519803334153569
2.6537088532084967,ppg3_1,2020-01-12,2020,1,2,-1.666681531898135,5.39862,4.96231051737413,-0.10675480229333317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.842583036391158
2.752140208198554,ppg3_1,2020-01-19,2020,1,3,-1.666681531898135,5.680215,4.1091655112952115,-0.08896233524444427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1056618523511865
4.364108123359189,ppg3_1,2020-01-26,2020,1,4,-1.666681531898135,5.98676,4.924736232790278,-0.10675480229333317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3817582684005452,8.897166290358545
3.9559353834709428,ppg3_1,2020-02-02,2020,2,5,-1.666681531898135,10.72846,4.927241185095867,-0.10675480229333317,0.0,0.0,0.0,1.056431635908422,0.0,1.5717167696267795,0.0,0.0,9.737888639910544
6.237310928996013,ppg3_1,2020-02-09,2020,2,6,-1.666681531898135,12.70473,4.927241185095867,-0.10675480229333317,0.0,0.0,0.0,1.056431635908422,0.0,1.5717167696267795,0.0,0.0,12.019264185435613
2.8657433855662764,ppg3_1,2020-02-16,2020,2,7,-1.666681531898135,5.822185,4.928493661248663,-0.10675480229333317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.020800712623472
5.422662733604843,ppg3_1,2020-02-23,2020,2,8,-1.666681531898135,5.50776,4.939765946623819,-0.10675480229333317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.588992346037195
2.7347958206218497,ppg3_1,2020-03-01,2020,3,9,-1.666681531898135,5.975025,4.934756042012638,-0.10675480229333317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.896115528443019
6.219397445155646,ppg3_1,2020-03-08,2020,3,10,-1.666681531898135,6.682945,3.506038602002815,-0.07625343020952366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.982501085050802
3.3169494469721172,ppg3_1,2020-03-15,2020,3,11,-1.666681531898135,7.49559,4.924736232790278,-0.10675480229333317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3817582684005452,7.850007613971472
6.691110358921764,ppg3_1,2020-03-22,2020,3,12,-1.666681531898135,9.514765,4.951038231998974,-0.10675480229333317,0.0,0.0,0.0,0.0,0.0,1.5717167696267795,0.0,0.0,11.44042902635605
3.774373020043634,ppg3_1,2020-03-29,2020,3,13,-1.666681531898135,9.168965,4.977340231207671,-0.10675480229333317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.978276917059836
7.001793282411724,ppg3_1,2020-04-05,2020,4,14,-1.666681531898135,21.46109,4.988612516582827,-0.10675480229333317,9.418157609266714,0.0,0.0,0.0,0.0,1.5717167696267795,0.0,1.3817582684005452,22.588602112097124
14.429887647641861,ppg3_1,2020-04-12,2020,4,15,-1.666681531898135,34.38038,4.166570668298319,-0.08896233524444427,9.418157609266714,0.0,0.0,0.0,10.942066720000716,0.0,0.0,0.0,37.201038778065026
4.801256382269198,ppg3_1,2020-04-19,2020,4,16,-1.666681531898135,10.13258,6.229503264964558,-0.13344350286666645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.230634612468954
7.014370317682225,ppg3_1,2020-04-26,2020,4,17,-1.666681531898135,9.843035,4.991117468888418,-0.10675480229333317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.232051452379176
9.285569344504031,ppg3_1,2020-05-03,2020,5,18,-1.666681531898135,30.307835,4.159264557407015,-0.08896233524444427,0.0,0.0,2.350831501691082,0.0,10.942066720000716,0.0,0.0,0.0,24.982088256460266
