Seasonal_index,PPG,Date,Year,Month,Week,Intercept,Vol.Sales,Wtd.Selling.Dist,Weighted_Price,display_platinum,display_gold,display_silver,display_bronze,promo_catalogue,promo_ins,Vol.Sales_pred
8.564795023225994,ppg20_0,2019-02-10,2019,2,6,1.9166069044260563,18.6485,1.0350822360572776,-0.025434855134924706,0.0,0.4934984045958845,0.0,-0.0,1.9818556119025592,0.0,13.966403325072847
3.53747131658741,ppg20_0,2019-02-17,2019,2,7,1.9166069044260563,7.04044,1.2405601630169554,-0.03052182616190966,0.0,0.0,0.0,-0.0480945404762715,0.0,0.2577743826592224,6.873796400051462
4.776829747345706,ppg20_0,2019-02-24,2019,2,8,1.9166069044260563,9.0893,1.2403037429749921,-0.03052182616190966,0.0,0.0,0.0,-0.0,0.0,0.0,7.903218568584845
1.5581391626949341,ppg20_0,2019-03-03,2019,3,9,1.9166069044260563,2.9154400000000003,1.2400473229330293,-0.03052182616190966,0.0,0.0,0.0,-0.0,0.0,0.0,4.68427156389211
4.781196062954045,ppg20_0,2019-03-10,2019,3,10,1.9166069044260563,9.3599,1.2377395425553623,-0.03052182616190966,0.0,0.0,0.1606489419678041,-0.0,1.9818556119025592,0.0,10.047525237643917
3.8102184270723365,ppg20_0,2019-03-17,2019,3,11,1.9166069044260563,5.51844,1.0314496187961353,-0.025434855134924706,0.0,0.0,0.0,-0.0,0.0,0.0,6.732840095159604
5.568182482629408,ppg20_0,2019-03-24,2019,3,12,1.9166069044260563,8.9793,1.2369702824294735,-0.03052182616190966,0.0,0.0,0.0,-0.0,0.0,0.0,8.691237843323028
4.532370579553102,ppg20_0,2019-03-31,2019,3,13,1.9166069044260563,5.89842,1.2369702824294735,-0.03052182616190966,0.0,0.0,0.0,-0.0,0.0,0.0,7.6554259402467215
6.161571632442505,ppg20_0,2019-04-07,2019,4,14,1.9166069044260563,7.589779999999999,1.0299538352180178,-0.025434855134924706,0.0,0.0,0.0,-0.0,0.0,0.0,9.082697516951654
2.8042297887904524,ppg20_0,2019-04-14,2019,4,15,1.9166069044260563,3.86804,1.2328675617580653,-0.03052182616190966,0.0,0.0,0.0,-0.0,0.0,0.0,5.923182428812664
9.979702596965241,ppg20_0,2019-04-21,2019,4,16,1.9166069044260563,17.83914,1.2282520010027316,-0.03052182616190966,0.0,0.0,0.1606489419678041,-0.0,1.9818556119025592,0.0,15.236544230102481
2.4642150482796334,ppg20_0,2019-04-28,2019,4,17,1.9166069044260563,3.44234,1.2210722398277678,-0.03052182616190966,0.0,0.0,0.0,-0.0,0.0,0.0,5.5713723663715475
4.746917440256238,ppg20_0,2019-05-05,2019,5,18,1.9166069044260563,7.44304,1.2231236001634718,-0.03052182616190966,0.0,0.0,0.0,-0.0480945404762715,1.9818556119025592,0.0,9.789887190110145
2.1520295057764742,ppg20_0,2019-05-12,2019,5,19,1.9166069044260563,2.70798,1.016705466383263,-0.025434855134924706,0.0,0.0,0.0,-0.0,0.0,0.0,5.0599070214508695
5.845826387918533,ppg20_0,2019-05-19,2019,5,20,1.9166069044260563,9.64986,1.217482359240286,-0.03052182616190966,0.0,0.0,0.0,-0.0480945404762715,1.9818556119025592,0.0,10.883154896849256
2.189334971132939,ppg20_0,2019-05-26,2019,5,21,1.9166069044260563,2.91256,0.8709123568100192,-0.021801304401364033,0.0,0.0,0.0,-0.0,0.0,0.0,4.955052927967651
11.56543321140896,ppg20_0,2019-06-02,2019,6,22,1.9166069044260563,19.67614,1.219790139617953,-0.03052182616190966,0.0,0.0,0.1606489419678041,-0.0,1.9818556119025592,0.0,16.813812983161423
4.170287628619008,ppg20_0,2019-06-09,2019,6,23,1.9166069044260563,6.38044,1.0175601998564732,-0.025434855134924706,0.0,0.0,0.0,-0.0,0.0,0.0,7.079019877766613
5.448372697384833,ppg20_0,2019-06-16,2019,6,24,1.9166069044260563,9.27784,1.017987566593078,-0.025434855134924706,0.0,0.0,0.0,-0.0480945404762715,1.9818556119025592,0.0,10.291293384695333
2.2178796011369037,ppg20_0,2019-06-23,2019,6,25,1.9166069044260563,3.47886,1.0171328331198681,-0.025434855134924706,0.0,0.0,0.0,-0.0,0.0,0.0,5.126184483547904
5.290686257890818,ppg20_0,2019-06-30,2019,6,26,1.9166069044260563,9.22284,1.218764459450101,-0.03052182616190966,0.0,0.0,0.0,-0.0,0.0,0.0,8.395535795605067
7.4282853150613395,ppg20_0,2019-07-07,2019,7,27,1.9166069044260563,13.08626,1.0787957479728734,-0.021801304401364033,0.0,0.4934984045958845,0.0,-0.0,1.9818556119025592,0.0,12.877240679557346
2.9354811612452227,ppg20_0,2019-07-14,2019,7,28,1.9166069044260563,5.16912,1.1711069630795505,-0.021801304401364033,0.0,0.0,0.0,-0.0,0.0,0.0,6.001393724349466
2.7752427035963216,ppg20_0,2019-07-21,2019,7,29,1.9166069044260563,5.04768,1.216713099114397,-0.021801304401364033,0.0,0.0,0.0,-0.0,0.0,0.0,5.886761402735411
12.692654550484326,ppg20_0,2019-07-28,2019,7,30,1.9166069044260563,27.63904,1.0875872922687473,-0.021801304401364033,2.605810905800623,0.0,0.0,-0.0,1.9818556119025592,0.0,20.262713960480948
2.7959220566402103,ppg20_0,2019-08-04,2019,8,31,1.9166069044260563,5.00544,1.006082350359082,-0.021801304401364033,0.0,0.0,0.0,-0.0,0.0,0.0,5.696810007023985
8.127534023825238,ppg20_0,2019-08-11,2019,8,32,1.9166069044260563,14.66168,0.9762277311876766,-0.021801304401364033,0.0,0.0,0.0,-0.0,0.0,0.0,10.998567355037606
4.884384847898757,ppg20_0,2019-08-18,2019,8,33,1.9166069044260563,8.70298,0.9566299136947908,-0.021801304401364033,0.0,0.0,0.0,-0.0,0.0,0.0,7.735820361618241
6.146938526380003,ppg20_0,2019-08-25,2019,8,34,1.9166069044260563,11.25916,0.929522652115846,-0.021801304401364033,0.0,0.0,0.0,-0.0480945404762715,0.0,0.2577743826592224,9.180946620703493
2.7680956224338233,ppg20_0,2019-09-01,2019,9,35,1.9166069044260563,5.2987,0.928240551906031,-0.021801304401364033,0.0,0.0,0.0,-0.0,0.0,0.0,5.591141774364547
11.292583820438358,ppg20_0,2019-09-08,2019,9,36,1.9166069044260563,25.8577,0.9240279369309247,-0.021801304401364033,2.605810905800623,0.0,0.0,-0.0,1.9818556119025592,0.0,18.699083875097156
2.552348836050395,ppg20_0,2019-09-15,2019,9,37,1.9166069044260563,4.36304,0.9174342787090193,-0.021801304401364033,0.0,0.0,0.0,-0.0,0.0,0.0,5.364588714784107
5.082581672977339,ppg20_0,2019-09-22,2019,9,38,1.9166069044260563,8.93772,0.9104743061414523,-0.021801304401364033,0.0,0.0,0.0,-0.0,0.0,0.0,7.887861579143484
8.40299928705655,ppg20_0,2019-09-29,2019,9,39,1.9166069044260563,9.80694,0.9025985477097319,-0.021801304401364033,0.0,0.0,0.0,-0.0,0.0,0.0,11.200403434790973
4.585840558404076,ppg20_0,2019-10-06,2019,10,40,1.9166069044260563,3.88498,0.8884954454017672,-0.021801304401364033,0.0,0.0,0.0,-0.0,0.0,0.0,7.369141603830536
4.268315533226668,ppg20_0,2019-10-13,2019,10,41,1.9166069044260563,3.21926,0.8862975593277986,-0.021801304401364033,0.0,0.0,0.0,-0.0,0.0,0.0,7.049418692579159
8.07382021582661,ppg20_0,2019-10-20,2019,10,42,1.9166069044260563,23.06326,0.8868470308462909,-0.021801304401364033,2.605810905800623,0.0,0.0,-0.0,1.9818556119025592,0.0,15.443139364400775
9.084483883132762,ppg20_0,2019-10-27,2019,10,43,1.9166069044260563,19.07708,0.8857480878093067,-0.021801304401364033,2.605810905800623,0.0,0.0,-0.0,1.9818556119025592,0.0,16.452704088669943
6.603112848885479,ppg20_0,2019-11-03,2019,11,44,1.9166069044260563,11.2926,0.8837333589081688,-0.021801304401364033,2.605810905800623,0.0,0.0,-0.0,0.0,0.2577743826592224,12.245237096278183
2.9866977318383134,ppg20_0,2019-11-10,2019,11,45,1.9166069044260563,3.5501400000000003,1.0246117510104555,-0.025434855134924706,0.0,0.0,0.0,-0.0,0.0,0.0,5.902481532139901
6.21982934630366,ppg20_0,2019-11-17,2019,11,46,1.9166069044260563,9.5568,0.8793375867602319,-0.021801304401364033,0.0,0.0,0.0,-0.0,0.0,0.0,8.993972533088582
1.9551048477923798,ppg20_0,2019-11-24,2019,11,47,1.9166069044260563,3.14886,0.8776891722047554,-0.021801304401364033,0.0,0.0,0.0,-0.0,0.0,0.0,4.727599620021828
4.337092077850435,ppg20_0,2019-12-01,2019,12,48,1.9166069044260563,7.230519999999999,1.0182012499613808,-0.025434855134924706,0.0,0.0,0.0,-0.0,0.0,0.0,7.246465377102948
2.631522893339042,ppg20_0,2019-12-08,2019,12,49,1.9166069044260563,5.68898,1.0190559834345907,-0.025434855134924706,0.0,0.0,0.0,-0.0,0.0,0.0,5.541750926064765
3.866765398013301,ppg20_0,2019-12-15,2019,12,50,1.9166069044260563,9.84962,0.8749418146122948,-0.021801304401364033,0.0,0.0,0.0,-0.0,0.0,0.0,6.636512812650288
7.178977191495993,ppg20_0,2019-12-22,2019,12,51,1.9166069044260563,15.986299999999998,1.0182012499613808,-0.025434855134924706,0.0,0.4934984045958845,0.0,-0.0,1.9818556119025592,0.0,12.56370450724695
4.923169347494859,ppg20_0,2019-12-29,2019,12,52,1.9166069044260563,9.58958,0.8663334274892515,-0.021801304401364033,0.0,0.4934984045958845,0.0,-0.0,1.9818556119025592,0.0,10.159662391507247
3.062081613189917,ppg20_0,2020-01-05,2020,1,1,1.9166069044260563,4.97332,0.8663334274892515,-0.021801304401364033,0.0,0.0,0.0,-0.0,0.0,0.0,5.823220640703861
12.241986668307845,ppg20_0,2020-01-12,2020,1,2,1.9166069044260563,16.17176,0.8626702840326375,-0.021801304401364033,2.605810905800623,0.0,0.0,-0.0,1.9818556119025592,0.0,19.587129070068357
5.062889037349499,ppg20_0,2020-01-19,2020,1,3,1.9166069044260563,6.54654,0.8428893093669209,-0.021801304401364033,0.0,0.0,0.0,-0.0,0.0,0.0,7.800583946741113
6.2873403259829725,ppg20_0,2020-01-26,2020,1,4,1.9166069044260563,8.2753,0.8051589317637948,-0.021801304401364033,0.0,0.0,0.1606489419678041,-0.0,1.9818556119025592,0.0,11.129809411641823
1.902557788974116,ppg20_0,2020-02-02,2020,2,5,1.9166069044260563,3.0954,0.7251192472367752,-0.021801304401364033,0.0,0.0,0.0,-0.0,0.0,0.0,4.522482636235584
8.564795023225994,ppg20_0,2020-02-09,2020,2,6,1.9166069044260563,10.66824,0.7916968795607378,-0.025434855134924706,0.0,0.0,0.0,-0.0,0.0,0.0,11.247663952077861
3.53747131658741,ppg20_0,2020-02-16,2020,2,7,1.9166069044260563,4.986079999999999,0.7431907549560718,-0.025434855134924706,0.0,0.0,0.0,-0.0,0.0,0.0,6.171834120834614
4.776829747345706,ppg20_0,2020-02-23,2020,2,8,1.9166069044260563,7.09896,0.8572122002822822,-0.03052182616190966,0.0,0.0,0.0,-0.0,0.0,0.0,7.520127025892135
1.5581391626949341,ppg20_0,2020-03-01,2020,3,9,1.9166069044260563,2.35884,0.8149028933583886,-0.03052182616190966,0.0,0.0,0.0,-0.0,0.0,0.0,4.2591271343174695
4.781196062954045,ppg20_0,2020-03-08,2020,3,10,1.9166069044260563,6.87566,0.5826229667744839,-0.021801304401364033,0.0,0.0,0.0,-0.0480945404762715,1.9818556119025592,0.0,9.19238570117951
3.8102184270723365,ppg20_0,2020-03-15,2020,3,11,1.9166069044260563,7.17948,0.5460144268549461,-0.019076141351193537,0.0,0.0,0.0,-0.0,0.0,0.0,6.253763617002145
5.568182482629408,ppg20_0,2020-03-22,2020,3,12,1.9166069044260563,9.69056,0.6828099403128816,-0.021801304401364033,0.0,0.0,0.0,-0.0480945404762715,1.9818556119025592,0.0,10.079559094393272
4.532370579553102,ppg20_0,2020-03-29,2020,3,13,1.9166069044260563,9.12362,0.8546113684280862,-0.021801304401364033,0.0,0.0,0.0,-0.0,0.0,0.0,7.281787548005881
6.161571632442505,ppg20_0,2020-04-05,2020,4,14,1.9166069044260563,12.77892,0.7708627511512447,-0.019076141351193537,0.0,0.0,0.0,-0.0,0.0,0.0,8.829965146668613
2.8042297887904524,ppg20_0,2020-04-12,2020,4,15,1.9166069044260563,5.45336,0.7437783842189036,-0.019076141351193537,0.0,0.0,0.0,-0.0,0.0,0.0,5.445538936084218
9.979702596965241,ppg20_0,2020-04-19,2020,4,16,1.9166069044260563,15.83868,0.8080894465290862,-0.021801304401364033,0.0,0.0,0.0,-0.0480945404762715,1.9818556119025592,0.0,14.616358714945306
2.4642150482796334,ppg20_0,2020-04-26,2020,4,17,1.9166069044260563,4.7542,0.7677948685063304,-0.021801304401364033,0.0,0.0,0.0,-0.0,0.0,0.0,5.126815516810656
4.746917440256238,ppg20_0,2020-05-03,2020,5,18,1.9166069044260563,8.4469,0.7443507503839996,-0.021801304401364033,0.0,0.0,0.0,-0.0,0.0,0.0,7.3860737906649305
2.1520295057764742,ppg20_0,2020-05-10,2020,5,19,1.9166069044260563,4.4132,0.7353760489152947,-0.021801304401364033,0.0,0.0,0.0,-0.0,0.0,0.0,4.782211154716461
5.845826387918533,ppg20_0,2020-05-17,2020,5,20,1.9166069044260563,9.97854,0.6400885297501188,-0.019076141351193537,0.0,0.0,0.0,-0.0480945404762715,1.9818556119025592,0.0,10.317206752169803
2.189334971132939,ppg20_0,2020-05-24,2020,5,21,1.9166069044260563,4.3516,0.7254855615824366,-0.021801304401364033,0.0,0.0,0.0,-0.0,0.0,0.0,4.8096261327400684
11.56543321140896,ppg20_0,2020-05-31,2020,5,22,1.9166069044260563,19.22932,0.7220055752986531,-0.021801304401364033,0.0,0.4934984045958845,0.0,-0.0,1.9818556119025592,0.0,16.657598403230747
4.170287628619008,ppg20_0,2020-06-07,2020,6,23,1.9166069044260563,7.55964,0.8340061864846314,-0.025434855134924706,0.0,0.0,0.0,-0.0480945404762715,0.0,0.2577743826592224,7.105145706577722
5.448372697384833,ppg20_0,2020-06-14,2020,6,24,1.9166069044260563,9.05124,0.705155115398228,-0.021801304401364033,0.0,0.0,0.0,-0.0,0.0,0.0,8.048333412807754
2.2178796011369037,ppg20_0,2020-06-21,2020,6,25,1.9166069044260563,3.94548,0.6133246878702314,-0.019076141351193537,0.0,0.0,0.0,-0.0,0.0,0.0,4.728735052081998
5.290686257890818,ppg20_0,2020-06-28,2020,6,26,1.9166069044260563,8.602219999999999,0.6963635711023539,-0.021801304401364033,0.0,0.0,0.0,-0.0480945404762715,0.0,0.2577743826592224,8.091535271200815
