Seasonal_index,PPG,Date,Year,Month,Week,Intercept,Vol.Sales,Wtd.Selling.Dist,Weighted_Price,display_platinum,display_gold,display_silver,display_bronze,promo_catalogue,promo_ins,Retailer 0_Promo.Group 22_Wtd.Selling.Dist,Retailer 0_Promo.Group 22_promo_ins,Retailer 0_Promo.Group 20_display_silver,Retailer 0_Promo.Group 19_display_bronze,Retailer 0_Promo.Group 22_display_bronze,Vol.Sales_pred
4.384563998304436,ppg5_0,2019-03-17,2019,3,11,8.688477544660564,17.134520000000002,5.396521474259902,-0.15986446700380233,0.0,0.0,0.0,0.0,0.0,0.0,-2.5229373424352453,0.0,-0.0,0.0,0.0,15.786761207785855
4.088746702965807,ppg5_0,2019-03-24,2019,3,12,8.688477544660564,16.58332,5.392920191994796,-0.15986446700380233,0.0,0.0,0.0,0.0,0.0,0.0,-2.5176258953985395,0.0,-0.0,0.0,0.0,15.492654077218825
3.42415944886304,ppg5_0,2019-03-31,2019,3,13,8.688477544660564,12.34432,2.928922866209929,-0.0959186802022814,0.0,0.0,0.0,0.0,0.0,0.0,-2.504347277806775,0.0,-0.0,0.0,0.0,12.441293901724478
3.3374822979494136,ppg5_0,2019-04-07,2019,4,14,8.688477544660564,11.5776,2.6156113091457907,-0.0959186802022814,0.0,0.0,0.0,0.0,0.0,0.0,-2.5096587248434807,0.0,-0.0,0.0,0.0,12.035993746710007
4.227346063816078,ppg5_0,2019-04-14,2019,4,15,8.688477544660564,15.53492,3.046684796278864,-0.11989835025285175,0.0,0.0,0.0,0.0,0.0,0.0,-2.5202816189168926,0.0,-0.0,0.0,0.0,13.322328435585764
4.8411384063665235,ppg5_0,2019-04-21,2019,4,16,8.688477544660564,10.33632,2.933244404928055,-0.11989835025285175,0.0,0.0,0.0,0.0,0.0,0.0,-2.5176258953985395,0.0,-0.6190304427968397,0.0,0.0,13.20630566750691
3.9867851439782402,ppg5_0,2019-04-28,2019,4,17,8.688477544660564,7.867599999999999,3.754336761372004,-0.15986446700380233,0.0,0.0,0.0,0.0,0.0,0.0,-2.5096587248434807,0.0,-0.0,0.0,0.0,13.760076258163524
4.470859201721095,ppg5_0,2019-05-05,2019,5,18,8.688477544660564,9.2128,2.8049487242336877,-0.11989835025285175,0.0,0.0,0.0,0.0,0.0,0.0,-2.5176258953985395,0.0,-0.0,0.0,0.0,13.326761224963954
4.284155671088666,ppg5_0,2019-05-12,2019,5,19,8.688477544660564,8.40892,3.6715072692745876,-0.15986446700380233,0.0,0.0,0.0,0.0,0.0,0.0,-2.5202816189168926,0.0,-0.0,0.0,0.0,13.963994399103122
5.537568848855139,ppg5_0,2019-05-19,2019,5,20,8.688477544660564,10.92884,3.6589027813467205,-0.15986446700380233,0.0,0.0,0.0,0.0,0.0,0.0,-2.5255930659535983,0.0,-0.0,0.0,0.0,15.199491641905022
4.667205436570849,ppg5_0,2019-05-26,2019,5,21,8.688477544660564,14.12996,3.6589027813467205,-0.15986446700380233,0.0,0.0,0.0,0.0,0.0,0.0,-2.5202816189168926,0.0,-0.0,0.0,0.0,14.33443967665744
