Seasonal_index,PPG,Date,Year,Month,Week,Intercept,Vol.Sales,Wtd.Selling.Dist,Weighted_Price,display_platinum,display_gold,display_silver,display_bronze,promo_catalogue,promo_ins,Retailer 1_Promo.Group 6_promo_catalogue,Retailer 0_Promo.Group 6_promo_catalogue,Retailer 1_Promo.Group 3_display_silver,Vol.Sales_pred
13.076756875693924,ppg20_1,2019-03-17,2019,3,11,1.043500402961017,20.07366,1.8334365119550446,-0.07749781955974319,3.6600571074675936,0.0,-0.0,0.0,3.6664522403933866,0.0,3.666452240393387,0.8636925978257161,0.0,27.732850157130322
4.6134456422421035,ppg20_1,2019-03-24,2019,3,12,1.043500402961017,9.5625,1.8322872621564936,-0.07749781955974319,0.0,0.0,-0.0,0.0060769516043394,0.0,1.908196995135005,0.0,0.0,0.0,9.326009434539216
2.667911870614484,ppg20_1,2019-03-31,2019,3,13,1.043500402961017,3.663,2.18449401708576,-0.09299738347169188,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.8636925978257161,0.0,6.666601505015285
3.6741884952190595,ppg20_1,2019-04-07,2019,4,14,1.043500402961017,3.68038,2.019921445933255,-0.09299738347169188,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6446129606416395
4.541516793363469,ppg20_1,2019-04-14,2019,4,15,1.043500402961017,12.57322,1.8843099697042358,-0.09299738347169188,0.0,1.246023744726306,-0.0,0.0,3.6664522403933866,0.0,3.666452240393387,0.0,0.0,15.955258008070109
2.0946221180788416,ppg20_1,2019-04-21,2019,4,16,1.043500402961017,3.48568,1.828686279454367,-0.09299738347169188,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.873811417022534
5.148261760437569,ppg20_1,2019-04-28,2019,4,17,1.043500402961017,10.03924,1.4936416548501292,-0.07749781955974319,0.0,0.0,-0.0,0.0,0.0,1.908196995135005,0.0,0.8636925978257161,0.0,10.379795591649694
4.157322354601491,ppg20_1,2019-05-05,2019,5,18,1.043500402961017,3.24016,1.7753610888016,-0.09299738347169188,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.883186462892416
5.708482072983803,ppg20_1,2019-05-12,2019,5,19,1.043500402961017,18.21336,1.765707390493772,-0.09299738347169188,0.0,0.0,-0.0,0.0,3.6664522403933866,0.0,3.666452240393387,0.8636925978257161,0.0,16.62128956157939
8.40115642573824,ppg20_1,2019-05-19,2019,5,20,1.043500402961017,7.97478,1.7597312915413066,-0.09299738347169188,0.0,1.246023744726306,-0.0,0.0,0.0,1.908196995135005,0.0,0.0,0.0,14.265611476630184
4.738089366191438,ppg20_1,2019-05-26,2019,5,21,1.043500402961017,3.74682,1.7551342923471025,-0.09299738347169188,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.8636925978257161,0.0,8.307419275853581
4.8162840221974665,ppg20_1,2019-06-02,2019,6,22,1.043500402961017,10.33736,1.7551342923471025,-0.09299738347169188,0.0,0.0,-0.0,0.0060769516043394,0.0,1.908196995135005,0.0,0.0,0.0,9.436195280773239
3.2930425791715474,ppg20_1,2019-06-09,2019,6,23,1.043500402961017,3.7884,1.7523760928305798,-0.09299738347169188,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.8636925978257161,0.0,6.859614289317168
4.5860416289788954,ppg20_1,2019-06-16,2019,6,24,1.043500402961017,9.9682,1.750077593233478,-0.09299738347169188,0.0,0.0,-0.0,0.0060769516043394,3.6664522403933866,0.0,3.666452240393387,0.0,0.0,14.625603674092812
2.9568375321344327,ppg20_1,2019-06-23,2019,6,25,1.043500402961017,3.27272,1.749158193394637,-0.09299738347169188,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.656498745018395
5.856954848898331,ppg20_1,2019-06-30,2019,6,26,1.043500402961017,13.17162,1.7463999938781147,-0.09299738347169188,0.0,0.0,-0.0,0.0060769516043394,3.6664522403933866,0.0,3.666452240393387,0.0,0.0,15.892839294656882
8.72523963482883,ppg20_1,2019-07-07,2019,7,27,1.043500402961017,24.04886,1.7473193937169555,-0.09299738347169188,0.0,0.0,-0.3034906529828359,0.0,3.6664522403933866,0.0,3.666452240393387,0.8636925978257161,1.1570073116136097,20.47317578527837
4.373051347791815,ppg20_1,2019-07-14,2019,7,28,1.043500402961017,12.01662,1.455716411497946,-0.07749781955974319,0.0,0.0,-0.0,0.0060769516043394,0.0,1.908196995135005,0.0,0.8636925978257161,0.0,9.572736887256097
4.289399819035971,ppg20_1,2019-07-21,2019,7,29,1.043500402961017,3.89268,1.7459402939586945,-0.09299738347169188,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.8636925978257161,0.0,7.849535730309707
2.0515046301898994,ppg20_1,2019-07-28,2019,7,30,1.043500402961017,3.7246,1.2497270666528983,-0.06642670247977989,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.278305397324035
3.3835913649860605,ppg20_1,2019-08-04,2019,8,31,1.043500402961017,8.48584,1.2507121379087993,-0.06642670247977989,0.0,0.0,-0.0,0.0060769516043394,0.0,1.908196995135005,0.0,0.8636925978257161,0.0,8.389343747941156
8.477418858062586,ppg20_1,2019-08-11,2019,8,32,1.043500402961017,22.64174,1.250712137908799,-0.06642670247977989,3.6600571074675936,0.0,-0.0,0.0,3.6664522403933866,0.0,3.666452240393387,0.0,0.0,21.69816628470699
3.0142971173841553,ppg20_1,2019-08-18,2019,8,33,1.043500402961017,9.19072,1.3439655501340813,-0.06642670247977989,0.0,0.0,-0.0,0.0060769516043394,0.0,1.908196995135005,0.0,0.0,0.0,7.249610314738818
7.767409365972007,ppg20_1,2019-08-25,2019,8,34,1.043500402961017,5.30442,1.6549197099134543,-0.06642670247977989,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.3994027763667
2.8319408683468485,ppg20_1,2019-09-01,2019,9,35,1.043500402961017,5.23686,1.5635543509286491,-0.05812336466980742,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.8636925978257161,0.0,6.244564855392424
8.720339512604317,ppg20_1,2019-09-08,2019,9,36,1.043500402961017,24.88244,1.8887099546472599,-0.06642670247977989,0.0,0.0,-0.0,0.0,0.0,1.908196995135005,0.0,0.0,0.0,13.49432016286782
6.432871687688948,ppg20_1,2019-09-15,2019,9,37,1.043500402961017,27.69316,2.1667189535348377,-0.07749781955974319,3.6600571074675936,0.0,-0.0,0.0,3.6664522403933866,0.0,3.666452240393387,0.8636925978257161,0.0,21.42224741070514
5.61265166148543,ppg20_1,2019-09-22,2019,9,38,1.043500402961017,18.38518,2.088953050499552,-0.07749781955974319,3.6600571074675936,0.0,-0.0,0.0,3.6664522403933866,0.0,3.666452240393387,0.0,0.0,19.660568883640625
3.0803924252655697,ppg20_1,2019-09-29,2019,9,39,1.043500402961017,8.7989,1.9644509889898594,-0.07749781955974319,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.010845997656703
9.692555670039956,ppg20_1,2019-10-06,2019,10,40,1.043500402961017,11.57134,1.5613379406028722,-0.06642670247977989,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.8636925978257161,0.0,13.094659908949783
8.160156176973961,ppg20_1,2019-10-13,2019,10,41,1.043500402961017,21.98216,1.2975030225640902,-0.05812336466980742,3.6600571074675936,0.0,-0.0,0.0,3.6664522403933866,0.0,3.666452240393387,0.0,0.0,21.43599782608363
4.7549992027875945,ppg20_1,2019-10-20,2019,10,42,1.043500402961017,6.4262,1.4378756765299638,-0.06642670247977989,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.169948579798795
5.99603365655976,ppg20_1,2019-10-27,2019,10,43,1.043500402961017,9.69012,1.6399794625322914,-0.07749781955974319,0.0,0.0,-0.0,0.0,3.6664522403933866,0.0,3.666452240393387,0.0,0.0,15.934920183280099
4.428325518652466,ppg20_1,2019-11-03,2019,11,44,1.043500402961017,11.31724,1.608949717971414,-0.07749781955974319,0.0,0.0,-0.0,0.0060769516043394,3.6664522403933866,0.0,3.666452240393387,0.0,0.0,14.342259252416266
4.515235671136068,ppg20_1,2019-11-10,2019,11,45,1.043500402961017,7.141640000000001,1.5802184730076387,-0.07749781955974319,0.0,0.0,-0.0,0.0,0.0,1.908196995135005,0.0,0.8636925978257161,0.0,9.833346320505703
1.7743681767605402,ppg20_1,2019-11-17,2019,11,46,1.043500402961017,3.93426,1.5633628092955572,-0.07749781955974319,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.303733569457371
5.224023924212289,ppg20_1,2019-11-24,2019,11,47,1.043500402961017,7.5141,1.5564673105042512,-0.07749781955974319,0.0,0.0,-0.0,0.0,0.0,1.908196995135005,0.0,0.8636925978257161,0.0,10.518383411078537
2.7537253714195247,ppg20_1,2019-12-01,2019,12,48,1.043500402961017,3.97012,1.547273312115843,-0.07749781955974319,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.267001266936642
4.648558521288038,ppg20_1,2019-12-08,2019,12,49,1.043500402961017,8.36154,1.842477277036979,-0.09299738347169188,0.0,0.0,-0.0,0.0,0.0,1.908196995135005,0.0,0.0,0.0,9.349735812949348
3.079353542659016,ppg20_1,2019-12-15,2019,12,50,1.043500402961017,4.24006,1.3180253403953583,-0.06642670247977989,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.374452583535612
4.480847625161697,ppg20_1,2019-12-22,2019,12,51,1.043500402961017,9.78164,1.3137566982864546,-0.06642670247977989,0.0,0.0,-0.0,0.0060769516043394,0.0,1.908196995135005,0.0,0.0,0.0,8.685951970668734
3.036976244094171,ppg20_1,2019-12-29,2019,12,52,1.043500402961017,6.1655,1.5166266508211494,-0.07749781955974319,0.0,0.0,-0.0,0.0,0.0,1.908196995135005,0.0,0.0,0.0,7.4278024734515995
1.7015053745029154,ppg20_1,2020-01-05,2020,1,1,1.043500402961017,3.70502,1.5074326524327413,-0.07749781955974319,0.0,0.0,-0.0,0.0,0.0,1.908196995135005,0.0,0.0,0.0,6.0831376054719355
1.7195786017653638,ppg20_1,2020-01-12,2020,1,2,1.043500402961017,3.63504,1.2845329176947289,-0.06642670247977989,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.8636925978257161,0.0,4.844877817767046
8.520896195464625,ppg20_1,2020-01-19,2020,1,3,1.043500402961017,3.51406,1.4855969062602723,-0.07749781955974319,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.972495685126171
6.898198573630291,ppg20_1,2020-01-26,2020,1,4,1.043500402961017,21.52392,1.2828911322682273,-0.06642670247977989,3.6600571074675936,0.0,-0.0,0.0,3.6664522403933866,0.0,3.666452240393387,0.0,0.0,20.151124994634124
2.3520027946665545,ppg20_1,2020-02-02,2020,2,5,1.043500402961017,6.75752,1.7914505859813143,-0.09299738347169188,0.0,0.0,-0.0,0.0060769516043394,0.0,1.908196995135005,0.0,0.8636925978257161,0.0,7.871922944702255
4.325903945821,ppg20_1,2020-02-09,2020,2,6,1.043500402961017,8.8099,1.2796075614152245,-0.06642670247977989,0.0,0.0,-0.0,0.0060769516043394,0.0,1.908196995135005,0.0,0.8636925978257161,0.0,9.360551752282523
1.8037394018333825,ppg20_1,2020-02-16,2020,2,7,1.043500402961017,3.6817,1.020023043425052,-0.051665213039828815,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8155976351796226
3.447382015384078,ppg20_1,2020-02-23,2020,2,8,1.043500402961017,4.00268,1.412715314868829,-0.05812336466980742,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.845474368544117
3.478376321756882,ppg20_1,2020-03-01,2020,3,9,1.043500402961017,12.30436,1.2860105245785802,-0.04649869173584594,0.0,0.0,-0.0,0.0060769516043394,3.6664522403933866,0.0,3.666452240393387,0.8636925978257161,0.0,13.964062587777462
5.372828396596466,ppg20_1,2020-03-08,2020,3,10,1.043500402961017,19.83542,1.6733077066902704,-0.05812336466980742,0.0,0.0,-0.0,0.0060769516043394,0.0,1.908196995135005,0.0,0.0,0.0,9.94578708831729
13.076756875693924,ppg20_1,2020-03-15,2020,3,11,1.043500402961017,43.18292,1.9189188064948863,-0.06642670247977989,3.6600571074675936,0.0,-0.0,0.0,3.6664522403933866,0.0,3.666452240393387,0.8636925978257161,0.0,27.829403568750127
4.6134456422421035,ppg20_1,2020-03-22,2020,3,12,1.043500402961017,12.00672,1.8198370560055241,-0.05812336466980742,0.0,0.0,-0.0,0.0,0.0,1.908196995135005,0.0,0.0,0.0,9.326856731673843
2.667911870614484,ppg20_1,2020-03-29,2020,3,13,1.043500402961017,9.37288,1.9321762238138855,-0.05812336466980742,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.8636925978257161,0.0,6.449157730545296
3.6741884952190595,ppg20_1,2020-04-05,2020,4,14,1.043500402961017,14.68346,1.9333254736124366,-0.05812336466980742,3.6600571074675936,0.0,-0.0,0.0,0.0,1.908196995135005,0.0,0.0,0.0,12.161145109725306
4.541516793363469,ppg20_1,2020-04-12,2020,4,15,1.043500402961017,7.70748,1.9008591668033705,-0.05812336466980742,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4277529984580495
2.0946221180788416,ppg20_1,2020-04-19,2020,4,16,1.043500402961017,6.56524,2.138589696560779,-0.06642670247977989,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.210285515120858
5.148261760437569,ppg20_1,2020-04-26,2020,4,17,1.043500402961017,14.2208,1.850292175667126,-0.05812336466980742,0.0,0.0,-0.0,0.0,3.6664522403933866,0.0,3.666452240393387,0.8636925978257161,0.0,16.180528053008395
4.157322354601491,ppg20_1,2020-05-03,2020,5,18,1.043500402961017,17.81692,1.8206989933544377,-0.05812336466980742,0.0,0.0,-0.3034906529828359,0.0,3.6664522403933866,0.0,3.666452240393387,0.0,1.1570073116136097,15.149819525664686
5.708482072983803,ppg20_1,2020-05-10,2020,5,19,1.043500402961017,6.55248,1.7732924391642084,-0.05812336466980742,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.8636925978257161,0.0,9.330844148264937
8.40115642573824,ppg20_1,2020-05-17,2020,5,20,1.043500402961017,34.14752,1.7287590094703569,-0.05812336466980742,3.6600571074675936,0.0,-0.0,0.0,3.6664522403933866,0.0,3.666452240393387,0.0,0.0,22.108254061754174
4.738089366191438,ppg20_1,2020-05-24,2020,5,21,1.043500402961017,20.2356,1.9189188064948863,-0.06642670247977989,0.0,0.0,-0.0,0.0,3.6664522403933866,0.0,3.666452240393387,0.8636925978257161,0.0,15.830678951780051
4.8162840221974665,ppg20_1,2020-05-31,2020,5,22,1.043500402961017,12.07338,1.8795159562588517,-0.06642670247977989,0.0,0.0,-0.0,0.0,0.0,1.908196995135005,0.0,0.0,0.0,9.58107067407256
3.2930425791715474,ppg20_1,2020-06-07,2020,6,23,1.043500402961017,12.52284,1.8529190323495284,-0.06642670247977989,0.0,0.0,-0.0,0.0,0.0,1.908196995135005,0.0,0.8636925978257161,0.0,8.894924904963034
4.5860416289788954,ppg20_1,2020-06-14,2020,6,24,1.043500402961017,11.33352,1.8135161821134935,-0.06642670247977989,0.0,0.0,-0.0,0.0,0.0,1.908196995135005,0.0,0.0,0.0,9.284828506708632
2.9568375321344327,ppg20_1,2020-06-21,2020,6,25,1.043500402961017,11.41206,1.7846207586070681,-0.06642670247977989,0.0,0.0,-0.0,0.0,0.0,1.908196995135005,0.0,0.0,0.0,7.626728986357743
5.856954848898331,ppg20_1,2020-06-28,2020,6,26,1.043500402961017,13.90048,1.7642626193184503,-0.06642670247977989,0.0,0.0,-0.0,0.0,0.0,1.908196995135005,0.0,0.0,0.0,10.506488163833026
8.72523963482883,ppg20_1,2020-07-05,2020,7,27,1.043500402961017,14.94702,1.7491581933946374,-0.06642670247977989,0.0,0.0,-0.0,0.0,0.0,1.908196995135005,0.0,0.8636925978257161,0.0,14.223361121665427
4.373051347791815,ppg20_1,2020-07-12,2020,7,28,1.043500402961017,7.538959999999999,1.7360239099826258,-0.06642670247977989,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.8636925978257161,0.0,7.949841556081394
4.289399819035971,ppg20_1,2020-07-19,2020,7,29,1.043500402961017,17.66776,1.7202627698882118,-0.06642670247977989,0.0,0.0,-0.0,0.0060769516043394,3.6664522403933866,0.0,3.666452240393387,0.8636925978257161,0.0,15.18941031962225
