Seasonal_index,PPG,Date,Year,Month,Week,Intercept,Vol.Sales,Wtd.Selling.Dist,Weighted_Price,display_platinum,display_gold,display_silver,display_bronze,promo_catalogue,promo_ins,Retailer 1_Promo.Group 6_promo_catalogue,Retailer 1_Promo.Group 20_promo_ins,Retailer 1_Promo.Group 5_Wtd.Selling.Dist,Retailer 1_Promo.Group 5_promo_catalogue,Retailer 1_Promo.Group 6_display_silver,Vol.Sales_pred
0.4255479963895569,ppg22_1,2019-02-10,2019,2,6,-1.025580037252563,2.8548,2.855918309275908,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.641714633228073,-0.0,1.2459920901440211,0.0,-0.018487396629767,2.841676328699083
0.5742338224973317,ppg22_1,2019-02-17,2019,2,7,-1.025580037252563,3.7778,2.855918309275908,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,1.145482709986684,0.0,-0.0,3.5500548045073606
0.44827062541866125,ppg22_1,2019-02-24,2019,2,8,-1.025580037252563,2.55684,2.855918309275908,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.641714633228073,-0.0,1.0780441581391804,0.0,-0.0,2.7149384223531134
0.4243483069326492,ppg22_1,2019-03-03,2019,3,9,-1.025580037252563,3.03264,2.8501950260909865,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,1.0290863632883485,0.0,-0.0,3.2780496590594215
0.47077531119851607,ppg22_1,2019-03-10,2019,3,10,-1.025580037252563,3.33164,2.8501950260909865,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,1.006714920608167,0.0,-0.0,3.3021052206451067
0.35563446653000547,ppg22_1,2019-03-17,2019,3,11,-1.025580037252563,2.09144,2.855918309275908,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.641714633228073,-0.0,0.9989335492411472,0.0,-0.0,2.543191654566425
0.5057989238056362,ppg22_1,2019-03-24,2019,3,12,-1.025580037252563,2.75132,2.8530566676834477,0.0,0.0,0.0,-0.0,0.2236273925118574,0.0,0.0,-0.0,-0.3863087620229924,0.9966639825924333,0.0,-0.0,3.1672581673178195
0.6244941562790289,ppg22_1,2019-03-31,2019,3,13,-1.025580037252563,3.81264,2.855918309275908,0.0,0.0,0.0,-0.0,0.2236273925118574,0.0,0.0,-0.0,-0.0,0.9950428635576376,0.0,-0.0,3.6735026843718686
0.5238207608861127,ppg22_1,2019-04-07,2019,4,14,-1.025580037252563,3.8142,2.855918309275908,0.0,0.0,0.0,-0.0,0.2236273925118574,0.0,0.0,-0.0,-0.0,0.9927732969089235,0.0,-0.0,3.570559722330238
0.5004998269500768,ppg22_1,2019-04-14,2019,4,15,-1.025580037252563,2.9926,2.855918309275908,0.0,0.0,0.0,-0.0,0.2236273925118574,0.0,0.0,-0.641714633228073,-0.0,0.9905037302602094,0.0,-0.0,2.9032545885174157
0.5118476750467725,ppg22_1,2019-04-21,2019,4,16,-1.025580037252563,3.13092,2.855918309275908,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.9879099398045361,0.0,-0.0,3.3300958868746537
0.3921989350075279,ppg22_1,2019-04-28,2019,4,17,-1.025580037252563,2.405,2.855918309275908,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.3863087620229924,0.9840192541210264,0.0,-0.0,2.820247699128907
0.4411916493336142,ppg22_1,2019-05-05,2019,5,18,-1.025580037252563,3.10856,2.8530566676834477,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.981101239858394,0.0,-0.0,3.249769519622893
0.5520970042914097,ppg22_1,2019-05-12,2019,5,19,-1.025580037252563,1.6068,2.8530566676834477,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.641714633228073,-0.0,1.2198920736838095,0.0,-0.0,2.957751075178031
0.35098817443461583,ppg22_1,2019-05-19,2019,5,20,-1.025580037252563,2.55996,2.855918309275908,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.3863087620229924,1.2198920736838095,0.0,-0.0,3.014909758118778
0.4454726620657146,ppg22_1,2019-05-26,2019,5,21,-1.025580037252563,3.51416,2.855918309275908,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.8146123149848694,0.0,-0.0,3.090423249073929
0.4495913102129309,ppg22_1,2019-06-02,2019,6,22,-1.025580037252563,3.06488,2.855918309275908,0.0,0.0,0.0392161185905557,-0.0,0.0,0.0,0.0,-0.0,-0.3863087620229924,0.9781832255957617,0.0,-0.0,2.911020164399601
0.5483720637017861,ppg22_1,2019-06-09,2019,6,23,-1.025580037252563,3.96136,2.855918309275908,0.0,0.0,0.0,-0.0,0.2236273925118574,0.0,0.0,-0.0,-0.0,0.9791558970166391,0.0,-0.0,3.5814936252536276
0.4390679944185996,ppg22_1,2019-06-16,2019,6,24,-1.025580037252563,2.69724,2.855918309275908,0.0,0.0,0.0392161185905557,-0.0,0.0,0.0,0.0,-0.641714633228073,-0.0,1.2211079129599063,0.0,-0.0,2.8880156647643336
0.6309336173401136,ppg22_1,2019-06-23,2019,6,25,-1.025580037252563,5.24316,2.855918309275908,0.0,0.0,0.0,-0.0,0.2236273925118574,0.4955820715118447,0.0,-0.0,-0.0,0.9785074494027207,0.602585396763001,-0.0,4.761574199552882
0.48264166962119476,ppg22_1,2019-06-30,2019,6,26,-1.025580037252563,2.69568,2.855918309275908,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.641714633228073,-0.0,0.9759136589470476,0.0,-0.0,2.647178967363514
0.4689481304303834,ppg22_1,2019-07-07,2019,7,27,-1.025580037252563,2.28072,2.855918309275908,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.641714633228073,-0.0,0.974616763719211,0.0,-0.018487396629767,2.6137011363150995
0.5411601551523487,ppg22_1,2019-07-14,2019,7,28,-1.025580037252563,2.81996,2.855918309275908,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.3863087620229924,1.2174603951316156,0.0,-0.0,3.2026500602843173
0.5142169197938077,ppg22_1,2019-07-21,2019,7,29,-1.025580037252563,3.78716,2.855918309275908,0.0,0.0,0.0,-0.0,0.2236273925118574,0.0,0.0,-0.0,-0.0,1.2174603951316156,0.0,-0.0,3.7856429794606257
0.5729604860447927,ppg22_1,2019-07-28,2019,7,30,-1.025580037252563,4.02844,2.855918309275908,0.0,0.0,0.0,-0.0,0.2236273925118574,0.0,0.0,-0.0,-0.0,1.216649835614218,0.0,-0.0,3.843575986194213
0.5298041539581099,ppg22_1,2019-08-04,2019,8,31,-1.025580037252563,3.04356,2.855918309275908,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.3863087620229924,0.8119104499268766,0.0,-0.0,2.7857441138853387
0.32294511102314466,ppg22_1,2019-08-11,2019,8,32,-1.025580037252563,2.11224,2.855918309275908,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.641714633228073,-0.0,0.9733198684913743,0.0,-0.0,2.484888618309791
0.5078229887745709,ppg22_1,2019-08-18,2019,8,33,-1.025580037252563,3.03316,2.855918309275908,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.3863087620229924,1.216244555855519,0.0,-0.0,3.1680970546304428
0.6115494290182505,ppg22_1,2019-08-25,2019,8,34,-1.025580037252563,6.00028,2.855918309275908,0.0,0.0,0.0,-0.0055494496586956,0.0,0.4955820715118447,0.0,-0.0,-0.0,1.6200382887725628,0.602585396763001,-0.0,5.1545440084303085
0.5459155639619289,ppg22_1,2019-09-01,2019,9,35,-1.025580037252563,3.49336,2.855918309275908,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,1.21583927609682,0.0,-0.0,3.592093112082094
0.2629174643359776,ppg22_1,2019-09-08,2019,9,36,-1.025580037252563,2.25004,2.855918309275908,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.3863087620229924,1.6200382887725628,0.0,-0.0,3.326985263108893
0.4649823634431836,ppg22_1,2019-09-15,2019,9,37,-1.025580037252563,2.3426,2.855918309275908,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.641714633228073,-0.0,1.6200382887725628,0.0,-0.0,3.2736442910110184
0.544519246155651,ppg22_1,2019-09-22,2019,9,38,-1.025580037252563,3.19852,2.855918309275908,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.641714633228073,-0.0,1.216244555855519,0.0,-0.0,2.949387440806442
0.7455748912347371,ppg22_1,2019-09-29,2019,9,39,-1.025580037252563,4.35604,2.855918309275908,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,1.6200382887725628,0.0,-0.0,4.195951452030645
0.6995294220216596,ppg22_1,2019-10-06,2019,10,40,-1.025580037252563,6.25404,2.855918309275908,0.0,0.2470983861591417,0.0,-0.0,0.0,0.4955820715118447,0.0,-0.0,-0.0,1.6200382887725628,0.602585396763001,-0.0,5.495171837251554
0.46580463916516546,ppg22_1,2019-10-13,2019,10,41,-1.025580037252563,2.50276,2.855918309275908,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.641714633228073,-0.0,1.6200382887725628,0.0,-0.0,3.2744665667330004
0.5553773182303883,ppg22_1,2019-10-20,2019,10,42,-1.025580037252563,3.62232,2.855918309275908,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,1.6200382887725628,0.0,-0.0,4.005753879026296
0.5694785877186271,ppg22_1,2019-10-27,2019,10,43,-1.025580037252563,3.52248,2.855918309275908,0.0,0.0,0.0392161185905557,-0.0,0.0,0.0,0.0,-0.641714633228073,-0.0,1.6200382887725628,0.0,-0.0,3.417356633877018
