Features,Coeff
const,-0.1413181371112966
Retailer 0_Promo.Group 20_promo_ins,-1.886481252998271
display_gold,1.314553957252178
Retailer 0_Promo.Group 3_promo_ins,2.8240550943419294
promo_ins,5.6693104906160614e-15
Wtd.Selling.Dist,0.07398535365491721
display_silver,2.34532180279239
Seasonal_index,22.144580382234512
display_platinum,5.531136232893434
display_bronze,1.5049141842580265
promo_catalogue,7.704151879966457
Weighted_Price,-23.422774930706016
