Features,Coeff
const,-2.219958707023229
display_platinum,1.711444952240276e-14
Retailer 0_Promo.Group 3_Wtd.Selling.Dist,0.1201113066626981
Seasonal_index,0.4113847971610135
Retailer 0_Promo.Group 5_promo_catalogue,2.277402562935387
Wtd.Selling.Dist,0.031089458092905135
display_silver,6.655505595718836e-19
promo_catalogue,0.7217341306131719
display_bronze,0.7217341306131715
display_gold,0.0
promo_ins,0.24349999556458518
