Features,Coeff
const,1.061966757858748
display_platinum,6.313641300400959
Seasonal_index,6.907297011099269
display_silver,1.482809721191273
promo_catalogue,0.5055814715061753
display_bronze,0.6115499896565773
display_gold,2.351286039006606
promo_ins,0.49756038353132226
