Features,Coeff
const,2.127590156122467
display_platinum,14.93358681899538
Seasonal_index,16.08227412122312
Retailer 1_Promo.Group 22_display_bronze,-2.0095134680627247
display_silver,5.3209811169084595
promo_catalogue,-0.784433481836798
Retailer 0_Promo.Group 20_display_platinum,1.888536571132768
display_bronze,3.5618001889151936
display_gold,12.91237558539342
promo_ins,-0.3580294879863446
