Feature,Coefficient
promo_catalogue,1.9818556119025592
promo_ins,0.2577743826592224
display_platinum,2.605810905800623
display_gold,0.49349840459588457
display_silver,0.16064894196780413
display_bronze,-0.0480945404762715
Wtd.Selling.Dist,0.01282100209814962
Weighted_Price,-0.15260913080954838
Seasonal_index,5.333611038024984
Intercept,1.9166069044260565
