Features,Coeff
const,20.524514252292846
display_gold,10.22262930796748
promo_ins,8.477822050709293
promo_catalogue,15.513929956260863
Wtd.Selling.Dist,-0.1334374955082116
display_silver,-1.592009177978075
Retailer 0_Promo.Group 22_promo_ins,2.2403344556014817
display_platinum,27.450312756991973
Seasonal_index,26.75365274398105
Retailer 1_Promo.Group 3_display_bronze,-0.4475670526621591
Weighted_Price,-50.16326234026758
display_bronze,-3.8713100320787577
