Features,Coeff
const,-5.625116520297574
Retailer 1_Promo.Group 6_promo_catalogue,3.917583476748603
Retailer 0_Promo.Group 3_Wtd.Selling.Dist,0.4285088640827534
display_platinum,4.62216346141723
Seasonal_index,6.033824788587951
display_silver,1.2218586264686828
promo_catalogue,3.917583476748618
display_bronze,0.23142561750344948
display_gold,4.01795914426386
Retailer 0_Promo.Group 6_promo_catalogue,1.0460150468383724
promo_ins,3.4576946992888358
