Features,Coeff
const,-2.0315728357673413
display_platinum,5.04901073590311
Seasonal_index,24.362584923150315
display_silver,3.3891046015301733
promo_catalogue,7.378339706242117
Retailer 0_Promo.Group 20_promo_ins,-1.4743183286283372
display_bronze,1.5955342849315235
Retailer 0_Promo.Group 3_promo_ins,2.704068805661226
display_gold,1.6253827705486938
promo_ins,0.0
