Features,Coeff
const,5.368911406881702
display_platinum,26.606086838377664
Seasonal_index,27.44073637593575
display_silver,-1.3595793256219268
promo_catalogue,14.784487952950727
display_bronze,-4.033443768123009
Retailer 0_Promo.Group 22_promo_ins,0.712840768606605
display_gold,10.632736248209413
Retailer 1_Promo.Group 3_display_bronze,-0.4202875102782686
promo_ins,8.302103671726435
